speedX,speedY,speedZ,angle,curLapTime,damage,distFromStart,distRaced,focus,fuel,gear,lastLapTime,opponents,racePos,rpm,track,trackPos,wheelSpinVel,z,steer_input,accel_input,brake_input,left_key,right_key,up_key,down_key
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.982,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.962,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.942,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.922,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.902,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.882,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.862,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.842,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.822,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,0.0,0.0,0,0,0,0
3.72367e-05,0.0523773,-0.00449722,0.0029537,-0.802,0.0,1883.32,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",94.0,0,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]",1,942.478,"[8.31996, 8.62028, 9.62347, 11.8011, 16.7255, 24.525, 32.5042, 48.729, 98.7963, 200.0, 185.133, 94.4746, 63.7445, 48.3769, 33.1905, 23.5198, 19.2278, 17.2549, 16.6802]",0.334406,"[0.0, 0.0, 0.0, 0.0]",0.345259,0.0,1.0,0.0,0,0,1,0
